pk,pk,strength
1027580,1018484,11323
1030544,1018484,7122
1035752,1018484,9009
1286415,1018484,12023
1509541,1018484,6665
1019581,1018488,2861
1019593,1018488,1218
1019648,1018488,2861
1019833,1018488,2861
1020029,1018488,2861
1020428,1018488,334
1020428,1018488,1550
1020596,1018488,2710
1020596,1018488,3926
1020644,1018488,2861
1021168,1018488,2861
1021411,1018488,2861
1021411,1018488,4077
1021433,1018488,2861
1021984,1018488,699
1022126,1018488,1399
1022126,1018488,2981
1022158,1018488,2861
1023067,1018488,2861
1023068,1018488,2861
1023103,1018488,2861
1023560,1018488,2861
1023674,1018488,2861
1023682,1018488,1430
1023836,1018488,334
1023863,1018488,2861
1024651,1018488,1341
1024696,1018488,2861
1024796,1018488,2861
1024837,1018488,2861
1024856,1018488,2861
1024919,1018488,2861
1025217,1018488,2861
1025346,1018488,2861
1025478,1018488,2861
1025672,1018488,610
1026331,1018488,2861
1026751,1018488,2861
1027012,1018488,1188
1027344,1018488,2861
1028036,1018488,2861
1028546,1018488,2861
1029052,1018488,2861
1029260,1018488,2861
1029337,1018488,2861
1029337,1018488,4077
1029370,1018488,183
1029542,1018488,699
1030550,1018488,2861
1030801,1018488,2861
1030898,1018488,365
1031003,1018488,2861
1031500,1018488,2861
1031500,1018488,4077
1031813,1018488,2861
1032122,1018488,2221
1032179,1018488,487
1032234,1018488,2861
1033350,1018488,2861
1033363,1018488,2861
1033564,1018488,1979
1033968,1018488,2861
1034893,1018488,2861
1035318,1018488,2861
1035463,1018488,2861
1035491,1018488,2861
1035685,1018488,2861
1047265,1018488,2861
1062815,1018488,2861
1088433,1018488,2861
1113636,1018488,426
1134140,1018488,2861
1142018,1018488,2861
1184758,1018488,1979
1188229,1018488,304
1189990,1018488,2861
1212596,1018488,2861
1243144,1018488,2861
1249117,1018488,2861
1250942,1018488,2861
1277749,1018488,1522
1282840,1018488,2861
1353136,1018488,487
1353739,1018488,183
1390346,1018488,2861
1417672,1018488,2861
1423769,1018488,1522
1426069,1018488,245
1432708,1018488,1795
1439935,1018488,2861
1452494,1018488,2861
1533940,1018488,1035
1542204,1018488,883
1549215,1018488,2861
1562356,1018488,2861
1567384,1018488,1399
1584006,1018488,2861
2028012,1018488,2861
2043977,1018488,2861
2070380,1018488,1399
2117087,1018488,2861
2123535,1018488,610
2123998,1018488,2861
2154527,1018488,183
2154527,1018488,1399
2164766,1018488,699
2183090,1018488,638
2201949,1018488,2861
2203777,1018488,2861
2259053,1018488,2861
2281381,1018488,699
2308533,1018488,2861
2349607,1018488,2861
2354288,1018488,2861
2373040,1018488,2861
2373723,1018488,214
2373723,1018488,1399
2374456,1018488,2861
2377805,1018488,610
2401419,1018488,1887
2418513,1018488,1553
2936146,1018488,2861
2961336,1018488,2861
2981060,1018488,2040
3047454,1018488,2861
3056239,1018488,2465
3072575,1018488,457
3110805,1018488,1856
4443727,1018488,2040
4454444,1018488,183
4483596,1018488,457
4498410,1018488,1310
4523915,1018488,2861
1019205,1018494,6087
1020013,1018494,12205
1021626,1018494,3896
1023093,1018494,13239
1024248,1018494,2192
1024756,1018494,12966
1027174,1018494,8126
1028599,1018494,12935
1029915,1018494,4322
1031066,1018494,12905
1031310,1018494,9587
1031496,1018494,6999
1032220,1018494,3012
1032697,1018494,13239
1032956,1018494,12874
1033389,1018494,2192
1033564,1018494,2192
1034612,1018494,12266
1059965,1018494,12754
1289542,1018494,3712
1333087,1018494,2192
1511492,1018494,10623
2047009,1018494,2647
2216996,1018494,2192
2377356,1018494,2647
2447092,1018494,4383
2981060,1018494,2192
3127431,1018494,2192
3146480,1018494,2192
4443727,1018494,2192
4455012,1018494,5722
4510618,1018494,2192
1020027,1018501,8491
1023022,1018501,6879
1026018,1018501,6879
1029830,1018501,6879
1031140,1018501,12723
1032975,1018501,12905
1197616,1018501,9436
1279349,1018501,7761
1401331,1018501,9191
2335646,1018501,6879
1019205,1018511,6087
1019580,1018511,8006
1019602,1018511,2678
1019602,1018511,3165
1020477,1018511,3165
1020633,1018511,11232
1020851,1018511,3165
1020933,1018511,3165
1020983,1018511,2678
1020983,1018511,10044
1021155,1018511,3165
1021780,1018511,2678
1021780,1018511,3165
1021799,1018511,13119
1021888,1018511,13484
1021984,1018511,3165
1022111,1018511,12966
1022142,1018511,6697
1022345,1018511,3165
1023342,1018511,12996
1023354,1018511,12966
1023674,1018511,3106
1023979,1018511,19267
1024036,1018511,12966
1024050,1018511,2678
1024050,1018511,8157
1024260,1018511,2678
1024260,1018511,3165
1024264,1018511,2678
1024264,1018511,3165
1024364,1018511,6087
1024481,1018511,12815
1024646,1018511,9618
1024702,1018511,11597
1024774,1018511,5418
1024884,1018511,8401
1025272,1018511,12966
1025772,1018511,12996
1026032,1018511,4565
1026143,1018511,12996
1027197,1018511,2922
1027491,1018511,12966
1027598,1018511,5479
1028025,1018511,12266
1028448,1018511,12966
1029015,1018511,15311
1029226,1018511,13423
1029382,1018511,12935
1029400,1018511,6696
1030126,1018511,12570
1030948,1018511,8157
1031141,1018511,9893
1031845,1018511,2678
1031845,1018511,12935
1032175,1018511,3165
1032378,1018511,9497
1032556,1018511,12905
1032809,1018511,12874
1032910,1018511,12754
1033352,1018511,12905
1033430,1018511,2678
1033430,1018511,3165
1033519,1018511,12450
1033529,1018511,7914
1033976,1018511,12693
1033998,1018511,7701
1034155,1018511,2678
1034155,1018511,3165
1035899,1018511,3165
1067955,1018511,2678
1067955,1018511,3165
1087976,1018511,12601
1139836,1018511,10258
1172258,1018511,12358
1184758,1018511,2678
1184758,1018511,3165
1224524,1018511,10317
1311026,1018511,2678
1311026,1018511,3165
1330635,1018511,11079
1378757,1018511,12266
1423769,1018511,2678
1423769,1018511,3165
1568620,1018511,11201
1963904,1018511,2678
1963904,1018511,9375
2034108,1018511,2769
2034108,1018511,9101
2129553,1018511,9556
2183260,1018511,9344
2249429,1018511,2678
2249429,1018511,3165
2281381,1018511,3165
2309886,1018511,2678
2309886,1018511,3165
2329964,1018511,2678
2329964,1018511,7305
2373685,1018511,8705
2388684,1018511,7091
2417906,1018511,2769
2417906,1018511,7487
2436288,1018511,2678
2436288,1018511,3165
2438348,1018511,3165
2950211,1018511,2678
2950211,1018511,7548
2972299,1018511,3318
2998458,1018511,2678
2998458,1018511,4534
3029959,1018511,5418
3053246,1018511,3165
3053246,1018511,4992
3055354,1018511,6940
3081874,1018511,5204
3104982,1018511,2678
3104982,1018511,3165
3107897,1018511,6879
3113368,1018511,6818
3129207,1018511,2678
3129207,1018511,4261
3134573,1018511,6849
3138776,1018511,6757
3159040,1018511,6879
4491269,1018511,4870
4506969,1018511,5538
4512584,1018511,2678
4512584,1018511,5538
4515990,1018511,3165
1020385,1018539,1400
1020385,1018539,12966
1020419,1018539,548
1020419,1018539,12966
1020446,1018539,456
1020446,1018539,12966
1020507,1018539,456
1020507,1018539,12966
1020815,1018539,456
1020815,1018539,14975
1021162,1018539,456
1021162,1018539,12966
1021690,1018539,456
1021690,1018539,12966
1022591,1018539,12966
1022598,1018539,12966
1022608,1018539,12966
1023304,1018539,456
1023304,1018539,12966
1026099,1018539,456
1026099,1018539,12966
1026480,1018539,2588
1026480,1018539,12966
1027851,1018539,13027
1029079,1018539,12966
1029601,1018539,456
1029601,1018539,12966
1029650,1018539,456
1029650,1018539,12966
1029692,1018539,456
1029692,1018539,12966
1030018,1018539,456
1030018,1018539,12966
1030463,1018539,3623
1030463,1018539,12966
1030611,1018539,456
1030611,1018539,12966
1030710,1018539,456
1030710,1018539,12966
1030791,1018539,456
1030791,1018539,12966
1032101,1018539,456
1032101,1018539,19571
1032427,1018539,12966
1032875,1018539,456
1032875,1018539,2769
1033353,1018539,731
1033353,1018539,12966
1033443,1018539,12966
1034825,1018539,456
1034825,1018539,12966
1035006,1018539,14610
1035229,1018539,12966
2155562,1018539,12966
2233417,1018539,3623
2233417,1018539,12966
2400387,1018539,3012
2400387,1018539,12966
3007507,1018539,3623
3007507,1018539,12966
1026400,1018654,12905
1026400,1018654,13088
1027804,1018654,11444
1027804,1018654,12478
1191243,1018654,12053
1018822,1018688,9162
1019395,1018688,6240
1020356,1018688,10897
1020820,1018688,7640
1021266,1018688,6240
1023736,1018688,6240
1025571,1018688,6240
1027236,1018688,6240
1027301,1018688,6240
1031027,1018688,6240
1031068,1018688,11688
1031840,1018688,6240
1032649,1018688,7914
1033479,1018688,6240
1277749,1018688,6240
1987688,1018688,6240
2062518,1018688,6240
2301084,1018688,6240
2345031,1018688,6240
2388636,1018688,6240
2425925,1018688,6240
2437301,1018688,6240
2997397,1018688,6240
2998139,1018688,6240
3096552,1018688,6240
3100767,1018688,6240
3164482,1018688,6240
1018732,1018695,151
1018732,1018695,2741
1018980,1018695,151
1018980,1018695,2741
1019120,1018695,151
1019120,1018695,2741
1019183,1018695,151
1019183,1018695,2741
1019334,1018695,151
1019334,1018695,2741
1019541,1018695,151
1019541,1018695,2741
1020215,1018695,151
1020215,1018695,2741
1020960,1018695,151
1020960,1018695,2741
1021184,1018695,151
1021184,1018695,2741
1021192,1018695,151
1021192,1018695,2131
1021257,1018695,151
1021257,1018695,2741
1021389,1018695,151
1021389,1018695,2741
1022509,1018695,151
1022509,1018695,2741
1022709,1018695,151
1022709,1018695,2741
1022920,1018695,151
1022920,1018695,2741
1022938,1018695,151
1022938,1018695,2741
1022952,1018695,151
1022952,1018695,2741
1023156,1018695,151
1023156,1018695,2741
1023362,1018695,151
1023362,1018695,2741
1023763,1018695,151
1023763,1018695,2741
1023836,1018695,151
1023836,1018695,2376
1024241,1018695,151
1024241,1018695,2741
1024286,1018695,151
1024286,1018695,2741
1024709,1018695,151
1024709,1018695,2741
1024792,1018695,151
1024792,1018695,2741
1024834,1018695,151
1024834,1018695,2741
1025549,1018695,151
1025549,1018695,2741
1025603,1018695,151
1025603,1018695,2741
1025666,1018695,151
1025666,1018695,2741
1025701,1018695,151
1025701,1018695,2131
1025757,1018695,151
1025757,1018695,2741
1025998,1018695,151
1025998,1018695,2741
1026034,1018695,151
1026034,1018695,2741
1026120,1018695,151
1026120,1018695,2741
1026301,1018695,151
1026301,1018695,2741
1026332,1018695,151
1026332,1018695,2741
1026334,1018695,151
1026334,1018695,2741
1027399,1018695,151
1027399,1018695,2741
1027538,1018695,151
1027538,1018695,2741
1027569,1018695,151
1027569,1018695,2741
1027647,1018695,151
1027647,1018695,2741
1028233,1018695,151
1028233,1018695,2741
1028607,1018695,151
1028607,1018695,2741
1028723,1018695,151
1028723,1018695,2741
1029180,1018695,151
1029180,1018695,2741
1029223,1018695,151
1029223,1018695,2741
1029405,1018695,151
1029405,1018695,2741
1029678,1018695,151
1029678,1018695,2741
1029714,1018695,151
1029714,1018695,2741
1029793,1018695,151
1029793,1018695,2741
1030079,1018695,151
1030079,1018695,2131
1030437,1018695,151
1030437,1018695,2741
1031488,1018695,151
1031488,1018695,2741
1031959,1018695,151
1031959,1018695,2741
1032137,1018695,151
1032137,1018695,2741
1032245,1018695,151
1032245,1018695,2741
1032728,1018695,151
1032728,1018695,2741
1032803,1018695,151
1032803,1018695,2741
1032915,1018695,151
1032915,1018695,2741
1033642,1018695,151
1033642,1018695,2741
1033845,1018695,151
1033845,1018695,2741
1034062,1018695,151
1034062,1018695,2741
1034371,1018695,151
1035154,1018695,151
1035154,1018695,2741
1035314,1018695,151
1035314,1018695,2741
1035351,1018695,151
1035351,1018695,2741
1042098,1018695,151
1042098,1018695,2741
1047817,1018695,151
1047817,1018695,2741
1064235,1018695,151
1064235,1018695,2253
1097986,1018695,151
1097986,1018695,2741
1113636,1018695,151
1113636,1018695,2284
1134091,1018695,151
1138092,1018695,151
1138092,1018695,2741
1155255,1018695,151
1232791,1018695,151
1232791,1018695,2406
1262720,1018695,151
1262720,1018695,2741
1266560,1018695,151
1266560,1018695,2741
1312311,1018695,151
1312311,1018695,2223
1327619,1018695,151
1327619,1018695,2741
1353136,1018695,151
1353136,1018695,2223
1381926,1018695,151
1381926,1018695,2741
1405453,1018695,151
1405453,1018695,2131
1408187,1018695,2131
1409157,1018695,151
1409157,1018695,2741
1426069,1018695,151
1426069,1018695,2465
1432708,1018695,151
1432708,1018695,2131
1442047,1018695,151
1442047,1018695,2741
1461378,1018695,151
1461378,1018695,2741
1507970,1018695,151
1510938,1018695,151
1510938,1018695,2741
1533940,1018695,151
1581346,1018695,151
1581346,1018695,2741
1971611,1018695,151
2032027,1018695,151
2070274,1018695,151
2070274,1018695,2741
2082104,1018695,151
2082104,1018695,2741
2119259,1018695,151
2119259,1018695,2741
2130142,1018695,151
2130142,1018695,2741
2144789,1018695,151
2169423,1018695,151
2169423,1018695,2741
2179106,1018695,151
2193920,1018695,151
2193920,1018695,2131
2228401,1018695,151
2228401,1018695,2741
2281381,1018695,151
2281381,1018695,2131
2342167,1018695,151
2342167,1018695,2465
2385826,1018695,151
2385826,1018695,2741
2412296,1018695,151
2412296,1018695,2741
2975152,1018695,151
2975152,1018695,2741
2985105,1018695,151
2985105,1018695,2131
3022845,1018695,151
3022845,1018695,2741
3028944,1018695,151
3028944,1018695,2131
3058351,1018695,151
3072493,1018695,151
3072493,1018695,2741
3075321,1018695,151
3097905,1018695,151
3097905,1018695,2223
3105257,1018695,151
3105257,1018695,2741
3118406,1018695,151
3134641,1018695,151
3134641,1018695,2741
3145329,1018695,151
3145329,1018695,2741
3149902,1018695,151
3167657,1018695,2131
4443276,1018695,151
4443276,1018695,2131
4448438,1018695,151
4453170,1018695,151
4466102,1018695,151
4466102,1018695,2741
4502058,1018695,151
4502058,1018695,2131
4525754,1018695,151
4525754,1018695,2741
1020562,1018705,4018
1025365,1018705,151
4511781,1018705,4748
1018695,1018732,151
1018695,1018732,2741
1018977,1018732,2161
1018977,1018732,2741
1018980,1018732,151
1018980,1018732,2161
1018980,1018732,2741
1019016,1018732,2161
1019016,1018732,2741
1019120,1018732,151
1019120,1018732,2161
1019120,1018732,2741
1019183,1018732,151
1019183,1018732,2161
1019183,1018732,2741
1019334,1018732,151
1019334,1018732,2741
1019541,1018732,151
1019541,1018732,2161
1019541,1018732,2741
1019847,1018732,2253
1020215,1018732,151
1020215,1018732,2161
1020215,1018732,2741
1020585,1018732,2161
1020627,1018732,2741
1020717,1018732,2161
1020960,1018732,151
1020960,1018732,2161
1020960,1018732,2741
1021184,1018732,151
1021184,1018732,2161
1021184,1018732,2741
1021192,1018732,151
1021192,1018732,2741
1021257,1018732,151
1021257,1018732,2741
1021389,1018732,151
1021389,1018732,2741
1021497,1018732,2161
1021497,1018732,2741
1022345,1018732,2161
1022509,1018732,151
1022509,1018732,2741
1022709,1018732,151
1022709,1018732,2741
1022920,1018732,151
1022920,1018732,2161
1022920,1018732,2741
1022938,1018732,151
1022938,1018732,2161
1022938,1018732,2741
1022952,1018732,151
1022952,1018732,2161
1022952,1018732,2741
1022964,1018732,2161
1022964,1018732,2741
1023156,1018732,151
1023156,1018732,2161
1023156,1018732,2741
1023362,1018732,151
1023362,1018732,2161
1023362,1018732,2741
1023763,1018732,151
1023763,1018732,2161
1023763,1018732,2741
1023836,1018732,151
1023836,1018732,2741
1024241,1018732,151
1024241,1018732,2741
1024286,1018732,151
1024286,1018732,2741
1024709,1018732,151
1024709,1018732,2161
1024709,1018732,2741
1024792,1018732,151
1024792,1018732,2161
1024792,1018732,2741
1024834,1018732,151
1024834,1018732,2161
1024834,1018732,2741
1025549,1018732,151
1025549,1018732,2741
1025571,1018732,2161
1025571,1018732,2741
1025603,1018732,151
1025603,1018732,2741
1025666,1018732,151
1025666,1018732,2161
1025666,1018732,2741
1025701,1018732,151
1025701,1018732,2741
1025757,1018732,151
1025757,1018732,2741
1025998,1018732,151
1025998,1018732,2161
1025998,1018732,2741
1026034,1018732,151
1026034,1018732,2741
1026120,1018732,151
1026120,1018732,2161
1026120,1018732,2741
1026145,1018732,2161
1026145,1018732,2741
1026301,1018732,151
1026301,1018732,2161
1026301,1018732,2741
1026332,1018732,151
1026332,1018732,2741
1026334,1018732,151
1026334,1018732,2161
1026334,1018732,2741
1027399,1018732,151
1027399,1018732,2161
1027399,1018732,2741
1027538,1018732,151
1027538,1018732,2161
1027538,1018732,2741
1027569,1018732,151
1027569,1018732,2161
1027569,1018732,2741
1027647,1018732,151
1027647,1018732,2161
1027647,1018732,2741
1028233,1018732,151
1028233,1018732,2161
1028233,1018732,2741
1028607,1018732,151
1028607,1018732,2161
1028607,1018732,2741
1028723,1018732,151
1028723,1018732,2161
1028723,1018732,2741
1029049,1018732,2526
1029049,1018732,2741
1029180,1018732,151
1029180,1018732,2161
1029180,1018732,2741
1029223,1018732,151
1029223,1018732,2741
1029405,1018732,151
1029405,1018732,2161
1029405,1018732,2741
1029678,1018732,151
1029678,1018732,2161
1029678,1018732,2741
1029714,1018732,151
1029714,1018732,2161
1029714,1018732,2741
1029741,1018732,2161
1029741,1018732,2741
1029793,1018732,151
1029793,1018732,2161
1029793,1018732,2741
1030079,1018732,151
1030079,1018732,2741
1030437,1018732,151
1030437,1018732,2741
1030641,1018732,2161
1030641,1018732,2741
1031488,1018732,151
1031488,1018732,2161
1031488,1018732,2741
1031959,1018732,151
1031959,1018732,2161
1031959,1018732,2741
1032137,1018732,151
1032137,1018732,2161
1032137,1018732,2741
1032245,1018732,151
1032245,1018732,2161
1032245,1018732,2741
1032728,1018732,151
1032728,1018732,2161
1032728,1018732,2741
1032803,1018732,151
1032803,1018732,2161
1032803,1018732,2741
1032915,1018732,151
1032915,1018732,2161
1032915,1018732,2741
1033642,1018732,151
1033642,1018732,2741
1033845,1018732,151
1033845,1018732,2741
1034062,1018732,151
1034062,1018732,2161
1034062,1018732,2741
1034371,1018732,151
1035154,1018732,151
1035154,1018732,2741
1035314,1018732,151
1035314,1018732,2741
1035351,1018732,151
1035351,1018732,2161
1035351,1018732,2741
1038768,1018732,2161
1038768,1018732,2741
1042028,1018732,2161
1042028,1018732,2892
1042098,1018732,151
1042098,1018732,2741
1047817,1018732,151
1047817,1018732,2161
1047817,1018732,2741
1064235,1018732,151
1064235,1018732,2741
1097986,1018732,151
1097986,1018732,2161
1097986,1018732,2741
1112521,1018732,2161
1112521,1018732,2741
1113636,1018732,151
1113636,1018732,2741
1134091,1018732,151
1138092,1018732,151
1138092,1018732,2161
1138092,1018732,2741
1155255,1018732,151
1232791,1018732,151
1232791,1018732,2741
1262720,1018732,151
1262720,1018732,2161
1262720,1018732,2741
1266560,1018732,151
1266560,1018732,2741
1312311,1018732,151
1312311,1018732,2741
1327619,1018732,151
1327619,1018732,2161
1327619,1018732,2741
1353136,1018732,151
1353136,1018732,2741
1381926,1018732,151
1381926,1018732,2161
1381926,1018732,2741
1405453,1018732,151
1405453,1018732,2741
1409157,1018732,151
1409157,1018732,2161
1409157,1018732,2741
1426069,1018732,151
1426069,1018732,2741
1432708,1018732,151
1432708,1018732,2741
1442047,1018732,151
1442047,1018732,2161
1442047,1018732,2741
1461378,1018732,151
1461378,1018732,2161
1461378,1018732,2741
1507970,1018732,151
1510938,1018732,151
1510938,1018732,2161
1510938,1018732,2741
1533940,1018732,151
1569627,1018732,2161
1569627,1018732,2741
1581346,1018732,151
1581346,1018732,2161
1581346,1018732,2741
1971611,1018732,151
1971611,1018732,2161
1971611,1018732,2741
2032027,1018732,151
2070274,1018732,151
2070274,1018732,2161
2070274,1018732,2741
2082104,1018732,151
2082104,1018732,2161
2082104,1018732,2741
2119259,1018732,151
2119259,1018732,2161
2119259,1018732,2741
2130142,1018732,151
2130142,1018732,2741
2142947,1018732,2161
2142947,1018732,2741
2144789,1018732,151
2144789,1018732,2741
2169423,1018732,151
2169423,1018732,2161
2169423,1018732,2741
2179106,1018732,151
2193920,1018732,151
2193920,1018732,2741
2224071,1018732,2161
2224071,1018732,2741
2228401,1018732,151
2228401,1018732,2161
2228401,1018732,2741
2281381,1018732,151
2281381,1018732,2741
2315772,1018732,2161
2315772,1018732,2741
2342167,1018732,151
2342167,1018732,2741
2385826,1018732,151
2385826,1018732,2161
2385826,1018732,2741
2412296,1018732,151
2412296,1018732,2741
2975152,1018732,151
2975152,1018732,2741
2985105,1018732,151
2985105,1018732,2741
3022845,1018732,151
3022845,1018732,2741
3028944,1018732,151
3028944,1018732,2741
3058351,1018732,151
3072493,1018732,151
3072493,1018732,2161
3072493,1018732,2741
3075321,1018732,151
3081032,1018732,2741
3097905,1018732,151
3097905,1018732,2741
3105257,1018732,151
3105257,1018732,2741
3118406,1018732,151
3130844,1018732,2161
3134641,1018732,151
3134641,1018732,2161
3134641,1018732,2741
3145329,1018732,151
3145329,1018732,2161
3145329,1018732,2741
3146558,1018732,2284
3149902,1018732,151
3176177,1018732,2161
3176177,1018732,2741
4443276,1018732,151
4443276,1018732,2741
4448438,1018732,151
4453170,1018732,151
4466102,1018732,151
4466102,1018732,2161
4466102,1018732,2741
4502058,1018732,151
4502058,1018732,2741
4525754,1018732,151
4525754,1018732,2161
4525754,1018732,2741
1023364,1018794,7701
1024569,1018794,10683
1024573,1018794,10683
1024578,1018794,12601
1026351,1018794,11809
1026949,1018794,12631
1027564,1018794,11444
1027858,1018794,7701
1028829,1018794,7701
1028997,1018794,12693
1029334,1018794,12723
1029334,1018794,13514
1031409,1018794,7701
1032148,1018794,12175
1032227,1018794,11354
1032855,1018794,12509
1033465,1018794,12631
1033713,1018794,10683
1033716,1018794,9191
1034250,1018794,12693
1034308,1018794,9983
1035556,1018794,7701
1593427,1018794,10378
2049373,1018794,8248
2145940,1018794,7822
3096190,1018794,7701
1018688,1018822,9162
1019395,1018822,9162
1020356,1018822,10897
1020820,1018822,9162
1021266,1018822,9162
1023736,1018822,9162
1025571,1018822,9162
1027236,1018822,9162
1027301,1018822,9162
1031027,1018822,9162
1031068,1018822,11688
1031840,1018822,9162
1032649,1018822,9162
1033479,1018822,9162
1277749,1018822,9162
1987688,1018822,9162
2062518,1018822,9162
2301084,1018822,9162
2345031,1018822,9162
2388636,1018822,9162
2425925,1018822,9162
2437301,1018822,9162
2997397,1018822,9162
2998139,1018822,9162
3096552,1018822,9162
3100767,1018822,9162
3164482,1018822,9162
3118670,1018832,1826
1020167,1018860,3165
1020167,1018860,3592
1022062,1018860,1917
1024638,1018860,3500
1024638,1018860,3592
1025920,1018860,3592
1027181,1018860,3865
1029875,1018860,3592
1029875,1018860,4442
1030385,1018860,1917
1030385,1018860,3592
1030633,1018860,2009
1030633,1018860,3592
1031153,1018860,2343
1031153,1018860,3592
1031637,1018860,2861
1032154,1018860,2070
1032154,1018860,3592
1033934,1018860,2101
1033934,1018860,3592
1034346,1018860,3592
1035558,1018860,3592
1059028,1018860,3712
1277720,1018860,2039
1277720,1018860,3592
1461627,1018860,4230
2252621,1018860,3835
2939027,1018860,3592
2991608,1018860,4018
3140952,1018860,3592
1030186,1018910,273
2936364,1018910,1704
1027371,1018927,10197
1030429,1018927,10197
1034258,1018927,2769
1035485,1018927,2648
1035537,1018927,2769
1485842,1018927,10197
1964332,1018927,2648
2437741,1018927,10197
1018977,1018973,486
1018980,1018973,486
1019016,1018973,486
1019079,1018973,2922
1019120,1018973,486
1020383,1018973,578
1020383,1018973,10196
1020960,1018973,486
1022345,1018973,486
1022938,1018973,486
1023174,1018973,456
1023763,1018973,486
1024697,1018973,1308
1024792,1018973,486
1025571,1018973,486
1025666,1018973,486
1025998,1018973,486
1026145,1018973,486
1026211,1018973,2922
1026301,1018973,486
1026403,1018973,456
1026805,1018973,456
1027442,1018973,6118
1027538,1018973,486
1028132,1018973,821
1028233,1018973,486
1028607,1018973,486
1029140,1018973,851
1029714,1018973,486
1029717,1018973,456
1029741,1018973,486
1029793,1018973,486
1030131,1018973,2922
1030148,1018973,5388
1030672,1018973,456
1031449,1018973,1096
1032245,1018973,486
1032728,1018973,486
1032803,1018973,486
1032915,1018973,486
1032953,1018973,456
1032953,1018973,10074
1034289,1018973,5053
1034953,1018973,700
1035351,1018973,486
1035499,1018973,882
1035632,1018973,2922
1042028,1018973,486
1050956,1018973,456
1088477,1018973,2922
1097986,1018973,486
1112521,1018973,486
1138092,1018973,486
1256987,1018973,1065
1381926,1018973,486
1569627,1018973,486
1586435,1018973,2922
1971611,1018973,486
1973958,1018973,456
2070274,1018973,486
2082104,1018973,486
2119259,1018973,486
2120965,1018973,2922
2142947,1018973,486
2158470,1018973,2922
2261028,1018973,2922
2309117,1018973,456
2315772,1018973,486
2327529,1018973,3623
2935421,1018973,1035
3096450,1018973,2922
3171502,1018973,456
4451021,1018973,5691
4466282,1018973,2922
4474207,1018973,2922
4476414,1018973,4504
4480481,1018973,5630
4480848,1018973,5630
4508195,1018973,639
4517969,1018973,5510
4517971,1018973,5510
4525754,1018973,486
1018732,1018977,2161
1018732,1018977,2741
1018973,1018977,486
1018980,1018977,486
1018980,1018977,2741
1018980,1018977,9618
1019016,1018977,486
1019016,1018977,1706
1019016,1018977,6908
1019120,1018977,486
1019120,1018977,2741
1019120,1018977,6908
1019183,1018977,486
1019183,1018977,2741
1019334,1018977,2741
1019541,1018977,486
1019541,1018977,2741
1020215,1018977,2161
1020215,1018977,2741
1020383,1018977,578
1020627,1018977,1887
1020960,1018977,486
1020960,1018977,2741
1020960,1018977,6908
1021184,1018977,2161
1021184,1018977,2741
1021257,1018977,2741
1021389,1018977,2741
1021497,1018977,486
1021497,1018977,2618
1022345,1018977,486
1022509,1018977,2741
1022709,1018977,2741
1022920,1018977,1096
1022920,1018977,2741
1022938,1018977,486
1022938,1018977,2741
1022938,1018977,9041
1022952,1018977,486
1022952,1018977,2741
1022964,1018977,700
1022964,1018977,2314
1023156,1018977,2161
1023156,1018977,2741
1023174,1018977,486
1023362,1018977,1157
1023362,1018977,2741
1023763,1018977,486
1023763,1018977,2741
1023763,1018977,9588
1024241,1018977,2741
1024286,1018977,2741
1024697,1018977,1308
1024709,1018977,486
1024709,1018977,2741
1024792,1018977,486
1024792,1018977,2741
1024792,1018977,9284
1024834,1018977,2161
1024834,1018977,2741
1025549,1018977,2741
1025571,1018977,486
1025571,1018977,1706
1025571,1018977,6908
1025603,1018977,2741
1025666,1018977,486
1025666,1018977,2741
1025666,1018977,7458
1025757,1018977,2741
1025998,1018977,486
1025998,1018977,2741
1025998,1018977,9557
1026034,1018977,2741
1026120,1018977,2161
1026120,1018977,2741
1026145,1018977,486
1026145,1018977,1887
1026145,1018977,7854
1026301,1018977,486
1026301,1018977,2741
1026301,1018977,9557
1026332,1018977,2741
1026334,1018977,2161
1026334,1018977,2741
1026403,1018977,486
1026805,1018977,486
1027399,1018977,2161
1027399,1018977,2741
1027538,1018977,486
1027538,1018977,2741
1027538,1018977,7092
1027569,1018977,2161
1027569,1018977,2741
1027647,1018977,486
1027647,1018977,2741
1028132,1018977,821
1028233,1018977,486
1028233,1018977,2741
1028233,1018977,8400
1028607,1018977,486
1028607,1018977,2741
1028607,1018977,6908
1028723,1018977,2161
1028723,1018977,2741
1029049,1018977,2526
1029049,1018977,2527
1029140,1018977,851
1029180,1018977,2131
1029180,1018977,2741
1029223,1018977,2741
1029405,1018977,2161
1029405,1018977,2741
1029678,1018977,2161
1029678,1018977,2741
1029714,1018977,486
1029714,1018977,2741
1029714,1018977,6908
1029717,1018977,486
1029741,1018977,486
1029741,1018977,1706
1029741,1018977,6908
1029793,1018977,486
1029793,1018977,2741
1029793,1018977,8127
1030437,1018977,2741
1030641,1018977,1247
1030641,1018977,1706
1030672,1018977,486
1030672,1018977,1186
1031449,1018977,1096
1031488,1018977,486
1031488,1018977,2741
1031959,1018977,1522
1031959,1018977,2741
1032137,1018977,2161
1032137,1018977,2741
1032245,1018977,486
1032245,1018977,2741
1032245,1018977,6908
1032728,1018977,486
1032728,1018977,2741
1032728,1018977,8400
1032803,1018977,486
1032803,1018977,2741
1032803,1018977,6908
1032915,1018977,486
1032915,1018977,2741
